/projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2225_2_QY_2224_2/outs/filtered_feature_bc_matrix.h5 QY_2225 ALD_30_lung_pool_1 QY_2224 QY_2225_2_QY_2224_2 /projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2225_2_QY_2224_2/outs/atac_fragments.tsv.gz
/projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2227_2_QY_2226_2/outs/filtered_feature_bc_matrix.h5 QY_2227 ALD_30_lung_pool_2 QY_2226 QY_2227_2_QY_2226_2 /projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2227_2_QY_2226_2/outs/atac_fragments.tsv.gz
/projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2229_2_QY_2228_2/outs/filtered_feature_bc_matrix.h5 QY_2229 ALD_30_lung_pool_3 QY_2228 QY_2229_2_QY_2228_2 /projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2229_2_QY_2228_2/outs/atac_fragments.tsv.gz
/projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2231_2_QY_2230_2/outs/filtered_feature_bc_matrix.h5 QY_2231 ALD_30_lung_pool_4 QY_2230 QY_2231_2_QY_2230_2 /projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2231_2_QY_2230_2/outs/atac_fragments.tsv.gz
/projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2233_2_QY_2232_2/outs/filtered_feature_bc_matrix.h5 QY_2233 ALD_30_lung_pool_5 QY_2232 QY_2233_2_QY_2232_2 /projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2233_2_QY_2232_2/outs/atac_fragments.tsv.gz
/projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2235_2_QY_2234_2/outs/filtered_feature_bc_matrix.h5 QY_2235 ALD_30_lung_pool_6 QY_2234 QY_2235_2_QY_2234_2 /projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2235_2_QY_2234_2/outs/atac_fragments.tsv.gz
/projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2237_2_QY_2236_2/outs/filtered_feature_bc_matrix.h5 QY_2237 ALD_30_lung_pool_7 QY_2236 QY_2237_2_QY_2236_2 /projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2237_2_QY_2236_2/outs/atac_fragments.tsv.gz
/projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2239_2_QY_2238_2/outs/filtered_feature_bc_matrix.h5 QY_2239 ALD_30_lung_pool_8 QY_2238 QY_2239_2_QY_2238_2 /projects/ps-epigen/10x_output/231010_IGM/counts_out/Multiome/QY_2239_2_QY_2238_2/outs/atac_fragments.tsv.gz
